identifier,file,REMOTE_NAME,title,date,mediatype,collection
,"CLJRep_1982_440","CLJRep 1982 440.pdf"
,"CLJRep_1982_446","CLJRep 1982 446.pdf"
,"CLJRep_1982_451","CLJRep 1982 451.pdf"
,"CLJRep_1982_453","CLJRep 1982 453.pdf"
,"CLJRep_1982_458","CLJRep 1982 458.pdf"
,"CLJRep_1982_460","CLJRep 1982 460.pdf"
,"CLJRep_1982_463","CLJRep 1982 463.pdf"
,"CLJRep_1982_468","CLJRep 1982 468.pdf"
,"CLJRep_1982_473","CLJRep 1982 473.pdf"
,"CLJRep_1982_478","CLJRep 1982 478.pdf"
,"CLJRep_1982_482","CLJRep 1982 482.pdf"
,"CLJRep_1982_486","CLJRep 1982 486.pdf"
,"CLJRep_1982_490","CLJRep 1982 490.pdf"
,"CLJRep_1982_494","CLJRep 1982 494.pdf"
,"CLJRep_1982_499","CLJRep 1982 499.pdf"
,"CLJRep_1982_50","CLJRep 1982 50.pdf"
,"CLJRep_1982_504","CLJRep 1982 504.pdf"
,"CLJRep_1982_506","CLJRep 1982 506.pdf"
,"CLJRep_1982_507","CLJRep 1982 507.pdf"
,"CLJRep_1982_510","CLJRep 1982 510.pdf"
,"CLJRep_1982_514","CLJRep 1982 514.pdf"
,"CLJRep_1982_526","CLJRep 1982 526.pdf"
,"CLJRep_1982_529","CLJRep 1982 529.pdf"
,"CLJRep_1982_532","CLJRep 1982 532.pdf"
,"CLJRep_1982_535","CLJRep 1982 535.pdf"
,"CLJRep_1982_537","CLJRep 1982 537.pdf"
,"CLJRep_1982_542","CLJRep 1982 542.pdf"
,"CLJRep_1982_545","CLJRep 1982 545.pdf"
,"CLJRep_1982_552","CLJRep 1982 552.pdf"
,"CLJRep_1982_557","CLJRep 1982 557.pdf"
,"CLJRep_1982_562","CLJRep 1982 562.pdf"
,"CLJRep_1982_575","CLJRep 1982 575.pdf"
,"CLJRep_1982_579","CLJRep 1982 579.pdf"
,"CLJRep_1982_58","CLJRep 1982 58.pdf"
,"CLJRep_1982_581","CLJRep 1982 581.pdf"
,"CLJRep_1982_599","CLJRep 1982 599.pdf"
,"CLJRep_1982_602","CLJRep 1982 602.pdf"
,"CLJRep_1982_616","CLJRep 1982 616.pdf"
,"CLJRep_1982_623","CLJRep 1982 623.pdf"
,"CLJRep_1982_628","CLJRep 1982 628.pdf"
,"CLJRep_1982_63","CLJRep 1982 63.pdf"
,"CLJRep_1982_630","CLJRep 1982 630.pdf"
,"CLJRep_1982_635","CLJRep 1982 635.pdf"
,"CLJRep_1982_638","CLJRep 1982 638.pdf"
,"CLJRep_1982_640","CLJRep 1982 640.pdf"
,"CLJRep_1982_642","CLJRep 1982 642.pdf"
,"CLJRep_1982_648","CLJRep 1982 648.pdf"
,"CLJRep_1982_656","CLJRep 1982 656.pdf"
,"CLJRep_1982_661","CLJRep 1982 661.pdf"
,"CLJRep_1982_665","CLJRep 1982 665.pdf"
,"CLJRep_1982_674","CLJRep 1982 674.pdf"
,"CLJRep_1982_676","CLJRep 1982 676.pdf"
,"CLJRep_1982_680","CLJRep 1982 680.pdf"
,"CLJRep_1982_684","CLJRep 1982 684.pdf"
,"CLJRep_1982_687","CLJRep 1982 687.pdf"
,"CLJRep_1982_689","CLJRep 1982 689.pdf"
,"CLJRep_1982_69","CLJRep 1982 69.pdf"
,"CLJRep_1982_705","CLJRep 1982 705.pdf"
,"CLJRep_1982_712","CLJRep 1982 712.pdf"
,"CLJRep_1982_716","CLJRep 1982 716.pdf"
,"CLJRep_1982_719","CLJRep 1982 719.pdf"
,"CLJRep_1982_724","CLJRep 1982 724.pdf"
,"CLJRep_1982_727","CLJRep 1982 727.pdf"
,"CLJRep_1982_733","CLJRep 1982 733.pdf"
,"CLJRep_1982_738","CLJRep 1982 738.pdf"
,"CLJRep_1982_74","CLJRep 1982 74.pdf"
