identifier,file,REMOTE_NAME,title,date,mediatype,collection
clj_2025_1,"CLJ_2025_1_1","CLJ 2025 1 1.pdf","Current Law Journal, 2025, Volume 1",[2025],texts,current-law-journal
clj_2025_10,"CLJ_2025_10_1","CLJ 2025 10 1.pdf","Current Law Journal, 2025, Volume 10",[2025],texts,current-law-journal
,"CLJ_2025_10_1000","CLJ 2025 10 1000.pdf"
,"CLJ_2025_10_105","CLJ 2025 10 105.pdf"
,"CLJ_2025_10_114","CLJ 2025 10 114.pdf"
,"CLJ_2025_10_124","CLJ 2025 10 124.pdf"
,"CLJ_2025_10_140","CLJ 2025 10 140.pdf"
,"CLJ_2025_10_159","CLJ 2025 10 159.pdf"
,"CLJ_2025_10_177","CLJ 2025 10 177.pdf"
,"CLJ_2025_10_196","CLJ 2025 10 196.pdf"
,"CLJ_2025_10_208","CLJ 2025 10 208.pdf"
,"CLJ_2025_10_226","CLJ 2025 10 226.pdf"
,"CLJ_2025_10_248","CLJ 2025 10 248.pdf"
,"CLJ_2025_10_264","CLJ 2025 10 264.pdf"
,"CLJ_2025_10_287","CLJ 2025 10 287.pdf"
,"CLJ_2025_10_305","CLJ 2025 10 305.pdf"
,"CLJ_2025_10_327","CLJ 2025 10 327.pdf"
,"CLJ_2025_10_341","CLJ 2025 10 341.pdf"
,"CLJ_2025_10_420","CLJ 2025 10 420.pdf"
,"CLJ_2025_10_437","CLJ 2025 10 437.pdf"
,"CLJ_2025_10_486","CLJ 2025 10 486.pdf"
,"CLJ_2025_10_501","CLJ 2025 10 501.pdf"
,"CLJ_2025_10_515","CLJ 2025 10 515.pdf"
,"CLJ_2025_10_533","CLJ 2025 10 533.pdf"
,"CLJ_2025_10_574","CLJ 2025 10 574.pdf"
,"CLJ_2025_10_61","CLJ 2025 10 61.pdf"
,"CLJ_2025_10_629","CLJ 2025 10 629.pdf"
,"CLJ_2025_10_646","CLJ 2025 10 646.pdf"
,"CLJ_2025_10_659","CLJ 2025 10 659.pdf"
,"CLJ_2025_10_682","CLJ 2025 10 682.pdf"
,"CLJ_2025_10_695","CLJ 2025 10 695.pdf"
,"CLJ_2025_10_742","CLJ 2025 10 742.pdf"
,"CLJ_2025_10_761","CLJ 2025 10 761.pdf"
,"CLJ_2025_10_801","CLJ 2025 10 801.pdf"
,"CLJ_2025_10_817","CLJ 2025 10 817.pdf"
,"CLJ_2025_10_831","CLJ 2025 10 831.pdf"
,"CLJ_2025_10_850","CLJ 2025 10 850.pdf"
,"CLJ_2025_10_867","CLJ 2025 10 867.pdf"
,"CLJ_2025_10_903","CLJ 2025 10 903.pdf"
,"CLJ_2025_10_92","CLJ 2025 10 92.pdf"
,"CLJ_2025_10_948","CLJ 2025 10 948.pdf"
,"CLJ_2025_10_980","CLJ 2025 10 980.pdf"
clj_2025_4,"CLJ_2025_4_159","CLJ 2025 4 159.pdf","Current Law Journal, 2025, Volume 4",[2025],texts,current-law-journal
,"CLJ_2025_4_234","CLJ 2025 4 234.pdf"
,"CLJ_2025_4_282","CLJ 2025 4 282.pdf"
,"CLJ_2025_4_333","CLJ 2025 4 333.pdf"
,"CLJ_2025_4_351","CLJ 2025 4 351.pdf"
,"CLJ_2025_4_368","CLJ 2025 4 368.pdf"
,"CLJ_2025_4_445","CLJ 2025 4 445.pdf"
,"CLJ_2025_4_469","CLJ 2025 4 469.pdf"
,"CLJ_2025_4_490","CLJ 2025 4 490.pdf"
,"CLJ_2025_4_501","CLJ 2025 4 501.pdf"
,"CLJ_2025_4_534","CLJ 2025 4 534.pdf"
,"CLJ_2025_4_570","CLJ 2025 4 570.pdf"
,"CLJ_2025_4_583","CLJ 2025 4 583.pdf"
,"CLJ_2025_4_598","CLJ 2025 4 598.pdf"
,"CLJ_2025_4_626","CLJ 2025 4 626.pdf"
,"CLJ_2025_4_649","CLJ 2025 4 649.pdf"
,"CLJ_2025_4_667","CLJ 2025 4 667.pdf"
,"CLJ_2025_4_685","CLJ 2025 4 685.pdf"
,"CLJ_2025_4_710","CLJ 2025 4 710.pdf"
,"CLJ_2025_4_730","CLJ 2025 4 730.pdf"
,"CLJ_2025_4_746","CLJ 2025 4 746.pdf"
,"CLJ_2025_4_761","CLJ 2025 4 761.pdf"
,"CLJ_2025_4_777","CLJ 2025 4 777.pdf"
,"CLJ_2025_4_813","CLJ 2025 4 813.pdf"
,"CLJ_2025_4_837","CLJ 2025 4 837.pdf"
,"CLJ_2025_4_882","CLJ 2025 4 882.pdf"
,"CLJ_2025_4_909","CLJ 2025 4 909.pdf"
,"CLJ_2025_4_929","CLJ 2025 4 929.pdf"
,"CLJ_2025_4_936","CLJ 2025 4 936.pdf"
,"CLJ_2025_4_952","CLJ 2025 4 952.pdf"
,"CLJ_2025_4_983","CLJ 2025 4 983.pdf"
clj_2025_5,"CLJ_2025_5_1","CLJ 2025 5 1.pdf","Current Law Journal, 2025, Volume 5",[2025],texts,current-law-journal
,"CLJ_2025_5_111","CLJ 2025 5 111.pdf"
,"CLJ_2025_5_120","CLJ 2025 5 120.pdf"
,"CLJ_2025_5_131","CLJ 2025 5 131.pdf"
,"CLJ_2025_5_149","CLJ 2025 5 149.pdf"
,"CLJ_2025_5_173","CLJ 2025 5 173.pdf"
,"CLJ_2025_5_20","CLJ 2025 5 20.pdf"
,"CLJ_2025_5_222","CLJ 2025 5 222.pdf"
,"CLJ_2025_5_231","CLJ 2025 5 231.pdf"
,"CLJ_2025_5_245","CLJ 2025 5 245.pdf"
,"CLJ_2025_5_267","CLJ 2025 5 267.pdf"
,"CLJ_2025_5_283","CLJ 2025 5 283.pdf"
,"CLJ_2025_5_316","CLJ 2025 5 316.pdf"
,"CLJ_2025_5_343","CLJ 2025 5 343.pdf"
,"CLJ_2025_5_353","CLJ 2025 5 353.pdf"
,"CLJ_2025_5_369","CLJ 2025 5 369.pdf"
,"CLJ_2025_5_385","CLJ 2025 5 385.pdf"
,"CLJ_2025_5_398","CLJ 2025 5 398.pdf"
,"CLJ_2025_5_415","CLJ 2025 5 415.pdf"
,"CLJ_2025_5_432","CLJ 2025 5 432.pdf"
,"CLJ_2025_5_445","CLJ 2025 5 445.pdf"
,"CLJ_2025_5_46","CLJ 2025 5 46.pdf"
,"CLJ_2025_5_460","CLJ 2025 5 460.pdf"
,"CLJ_2025_5_482","CLJ 2025 5 482.pdf"
,"CLJ_2025_5_509","CLJ 2025 5 509.pdf"
,"CLJ_2025_5_531","CLJ 2025 5 531.pdf"
,"CLJ_2025_5_550","CLJ 2025 5 550.pdf"
,"CLJ_2025_5_579","CLJ 2025 5 579.pdf"
,"CLJ_2025_5_604","CLJ 2025 5 604.pdf"
,"CLJ_2025_5_630","CLJ 2025 5 630.pdf"
,"CLJ_2025_5_649","CLJ 2025 5 649.pdf"
,"CLJ_2025_5_661","CLJ 2025 5 661.pdf"
,"CLJ_2025_5_715","CLJ 2025 5 715.pdf"
,"CLJ_2025_5_749","CLJ 2025 5 749.pdf"
,"CLJ_2025_5_761","CLJ 2025 5 761.pdf"
